Manufacturer,ProductName,review_site,language_country,review_rating,verified_purchase,review_date,review_title,review_text,product_url
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2019-11-20,Outstanding (but very buggy)!,"I'm about two weeks into my new Airpods Pro and it's time to drop some comments. For context I'm coming from a $30 pair of Anker (wired) Bluetooth headphones that have served me well for 5+ years (and still work by the way), and Bose QC35 II headphones. I've also spent an interesting amount of time with Bose QC30 headphones which would be more physically on par with the Airpods Pro. == Noise Cancellation==
Noise cancellation in true wireless format are the only reasons I was willing to chunk down $250 (an outrageous price even by Bose standards) for a pair of headphones. I wanted something I could wear at the gym or on travel. Note for those of you who don't get the ""true wireless"" marketing term (I didn't and had to look it up), it simply means Bluetooth headphones that don't have a wire between the two ear buds. Unsurprisingly my QC 35 IIs still outperform Airpods Pro *but* my QC35s have huge physical ear pieces to block out more sound so this isn't entirely fair. The QC30s are more of an earbud style and compared to Airpods Pro I'd say the two are on par when it comes to noise cancellation. Maybe a slight edge to the QC30s. Where my Bose headphones shine is they switch between noise cancelling and no noise cancelling flawlessly, over and over. My Airpods behave erratically switching between modes even once. When switching between noise cancellation and transparent modes I've had the Airpods become unresponsive to click commands, lose connection in one ear, had the ear buds get out of sync, had noise cancellation in one ear and not the other, and a host of other issues. I usually have to put the buds back in the case and let them sit for a minute or two to reset them. == Sound Quality ==
We buy ear buds to listen to stuff. I listen to audio books, and am a Spotify junkie! Also serving the occasional phone call. I like a wide spread of music but mainly hang in the trance, electronica, rock, and metal categories. The sound stage (that is, separation of instruments - making it so each instrument has a distinct position in your perceived space) is excellent! Again not quite as good as my QC35s but darn close. My Anker headphones don't even compete. I think most electronica and low end bass lovers will be disappointed with the Airpods. Being physically small makes it hard to do huge bass as it is, and I feel the EQ (not adjustable outside of Spotify) is tuned to focus more on the mid and high range. Regardless, I was pretty disappointed at first, but I've adjusted a bit and am happy enough with the bass end now. Mid and high range are superb! I generally used a Rock EQ profile in Spotify's settings with my Anker buds and Bose headsets. I decided the ""Flat"" setting is better with my Airpods. I will say that the bass end is very distinct on Airpods (like you can actually pick out the bass guitar!) and that crisp stage separation may be what ruins the generally smeared bass end of a lot of electronica aside from less physical thump. Audio books are not a problem at all, and so far phone calls seems good too. == Form Factor ==
Excellent! Very comfortable, fit snugly, and I have yet to even have an ear bud budget while running, cycling, rowing, etc.
These buds are really light and it's easy to forget they're in you ears! So tiny they're a little hard to deal with getting them in and out of their case. Apple provides three sizes of earpiece. They are made of soft comfortable material. I found I needed the large size. Getting the ear piece off can be a little tricky - they snap on like little Lego bricks, and you have to pull on them until they pop off. I was afraid i was going to tear them trying to get them off, but they seem to be pretty durable. Be advised that there is a ""check fit"" option on your iPhone to help you find the right size. Got into Bluetooth settings, and click the info button next to your Airpods to get to the Airpod settings. == Battery Life ==
I don't have these in all day but I'd say the specs Apple provides are pretty close. Maybe a little low. I've gone 3-4 hours at a time without running out of juice. I usually listen at mid level volumes so if you crank it you may have a different experience. == Connectivity ==
CRAZY CRAZY CRAZY amazing! Being an Apple product these paired up with my iPhone just by opening the case and holding my phone near. That's not the amazing part. The amazing part is the range! My Anker buds dropped out a lot at the gym if I was doing an exercise where my body effectively wrapped my phone and blocked the signal. I could get maybe 30-40 feet if I had a clear line of site. I forgot my phone in a stretching area and started a walk around an indoor track. I must've made it 100 feet through walls, people, and gym equipment before my Airpods dropped out even a little. I know a lot of this is Bluetooth 5 and not entirely unique to Airpods but I have to say I'm impressed! == Surprise Feature ==
I wasn't particularly interested in more than the noise cancellation and small form factor. Sound quality is important to me but not the main driver here. While the spec sheet calls it out (and it wasn't really a surprise) I am extremely surprised by how much I like the in-ear detection feature. It's really nice to be able to pop out a bud, have your music pause and have a conversation then put the bud back in and pick up again. Pretty slick! Also imperative since turning noise cancellation on and off causes problems and you have to take a bud out to talk. == Other Buggy Stuff ==
Apart from the things I've listed in the Noise Cancellation section, I've had a lot of other weird behavior. Once I pulled the buds right out of the case and put them in my ears and had one bud fail to connect. Sometimes if I put the buds in the case with noise cancellation on and then put the buds back in later they will come on without noise cancellation and won't let me switch noise cancellation back on (through any method including settings on my iPhone). This is incredibly disappointing at this price tag let alone for an Apple product. Bose charges the same money but they are rock solid when it comes to the prime use cases. In general I feel like Apple's quality continues to degrade with every release. I get bugs are part of software (it's what I do for a living) but you don't release a product with major and obvious bugs in the primary use case of the product. Especially at this price point! My Anker buds were $30, have lasted me years, and have worked flawlessly. Yea they're simpler functionality, but still. == Bottom Line ==
In the hopes of a software update to fix all the weird issues, I am overall a fan and very pleased! The noise cancellation, sound quality, and battery life are not state of the art, but come together in a perfect form factor and make it happen for me. I dinged a star for sound quality (need a little more bass end), and the general buggy state of the product. My only other wish is these were in the $150 range. That $250 is really hard to swallow, especially when things don't work flawlessly. But I expect to be gouged by Apple so I go in knowing you're going to over pay on the expectation you're going to get a flawless top quality product. Didn't quite pan out this go. Software updates may change that.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2019-11-20,They suck! Like really!,Wow. Apple has gone down the drain. The 1st gen were amazing. Only needed better isolation. These are a big downgrade sound quality wise. Also they do not fit properly or symmetrically. Also they are hard to pull out of the case. Also they do not come with a power brick. Also they are too expensive. And they sound bad! Also battery life is a joke for 2019. Also they are ugly! Gen 1 and 2 were elegant and easy to handle - these are terrible to look at and to handle including the ridiculous click pads - good luck with those! Also cheaper headphones blow them out of the water in all categories - see Creative Outlier air and Gold! Only plus is decent noise cancellation IF they fit at all AND noise isolating ones do just as good a job.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-21,Like it,Good,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-21,Difficult to use if you have finger dexterity and/or tactile sensation issues.,"My overall rating for the AirPods Pro is five stars only because Apple products are simply the best personal electronics out there. Actually I'm a huge Apple guy. Currently I have eight apple products being used. However, if anyone interested in purchasing the AirPods Pro has an issue with finger dexterity or tactile sensation, these are not for you. I struggle with that issue, therefore they are very difficult for me to grasp and to insert into my ears. They are quite small and made of very slick material, just as the originals. They were so cumbersome for me to use because I was consistently dropping them while picking them up and dropping them while putting them in my ears, etc. That is the only reason I had to return them. They simply weren't functional for me. Obviously, if you have none of those concerns, these are absolutely perfect for you.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-21,best products ever,"This feature alone makes it worth the money. Go ahead and turn ANC and transparency off. You'll remember what your old earbuds sounded like and never want to go back. Transparency sounds excellent, not tinny like some earbuds have. I am not audiophile, but the sound seems improved from my original AirPods.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2019-11-21,"So uncomfortable, Sounds quality = Garbage... Over Hyped Trash",So uncomfortable to wear... to make the noise canceling effective I have to shove the rubber tip into my ear which starts to hurt my hear. I have to sit absolutely still otherwise they begin to lose the seal required to get ANC. I have tried all 3 sizes too. They fall out of my ear in the gym. People are just high on apple. Sound quality is laughable. The most over hyped piece of garbage.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-21,"pretty amazing sound, quality and comfort","I was very skeptical about ear buds, and mostly used to around ear headphones like beats studio 2/3s, the sound quality for what I listed to was pretty amazing with these small ones, and the comfort level was amazing...5 starts for that, cannot comment on the battery life yet...",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-21,Great Product! Best Trully Wireless Earbuds!,"I am amazed with this product. Before the Airpods Pro I used other earbuds brands, but this product definitely exceeded my expectations. Great sound, comfortable, and pretty decent battery life. Product came as bought in the Apple Store and worked perfectly well. Interaction with the Iphone XR is amazing and works wonderfully. I am very happy with my purchase. 100% recommend.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2019-11-21,Do not stay in the ear longer than 1 minute.,I really wanted to love these but they simply do not stay in the ear. Tried all three tip sizes and no luck. The sound and noise cancelation is good but so far this is useless to me.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-21,so so,soso,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-21,Great ear buds,I've had a hard time finding decent sounding earbuds. Sound quality is important. These are better then the expensive bose I have had for years. The noise cancelling is amazing. Didn't think ear buds could ever compete on that level with headphones that actually enclose the entire ear. But when these kick in you can't hear any normal noise levels. Great product,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-21,Superb wireless earbuds,"Great sound, easy to use controls and good battery life. Noise cancellation and transparency mode both work great.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-21,Fantastic Earbuds,Love these!,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-22,Perfect Airpods Pro,Thanks for the best product I loved it very much,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-22,Awesome,Amazing from top to bottom. My only issue with the 1st and 2nd gen was they wouldn’t fit my ear.. these completely change that with the ear tips. They fit amazingly and sound phenomenal.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-22,As last version,As last version,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2019-11-22,Great pods,"Needs more bottom end and this could just be me. Having said that I am comparing to beats. I have tried many and no one could beet the beats, until now. They work flawlessly between devises with great sound. I couldn't hear the mower with the volume set half.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",2,1,2019-11-22,They just don’t fit...too bad,"I’ve had these for a couple of weeks now...I’ve NEVER achieved the seal, thus really haven’t benefitted from any noise reduction. Either Apple has to release more sizes of the ear tips, or these unfortunately are going back",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2019-11-22,Defect in product,"Defect in the left side,battery drops suddenly to zero after almost 15 minutes of usage.When Charged for almost 3 seconds it jumps to 40%,then after approximately 5 minutes it jumps again to 100%",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
